,Participante,Texto,Sentimiento,Palabras,Dia,Mes,Anio
1211,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Nos quedan 10 minutos.,0.0547818767919345,4,27,12,2018
1212,PREGUNTA,": Gracias, muy buenos días, presidente.",0.7480771905568911,6,27,12,2018
1213,PREGUNTA,"Aparte de este llamado que hace usted para la población, distribuidores, ¿cómo se va a castigar a las gasolineras que vendan combustible robado? Este hecho de las grandes obras, ¿qué sanciones tendrían?, ¿qué es lo que se va a plantear en esta reforma?",0.0015459848307078,43,27,12,2018
1214,PREGUNTA,"Y, por otro lado, si me permite, de otro tema, preguntarle. Sus declaraciones de ayer de que fueron neofascistas quienes intentan achacarle alguna responsabilidad a su gobierno parece que no gustaron en la oposición, lo acusan de polarizar, ¿qué les diría a partir de esta consideración? Gracias.",0.0493198843177161,47,27,12,2018
1215,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,": Sería conveniente que la licenciada Olga Sánchez Cordero les explicara en qué consiste la reforma para combatir el robo de combustible, sería importante.",0.0271238655696158,24,27,12,2018
1216,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Porque no sólo es combatir el robo de combustible, va a ser también delito grave la facturación falsa, ese es otro robo tolerado que se puso de moda y significa una gran evasión fiscal. Despachos encargados de repartir facturas como confeti. Eso también, delito grave; el fraude electoral, delito grave; la corrupción, delito grave.",0.0013738507983473,54,27,12,2018
1217,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Esas son las reformas que se están proponiendo.,0.7023785532482031,8,27,12,2018
1218,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Acerca de lo otro, yo entiendo que no les haya gustado lo que les dije a los que promueven el odio, a lo mejor no debí utilizar la palabra: mezquino, que es pobreza, miseria de espíritu, según el diccionario. A lo mejor debí decir que son tiempos también desgraciadamente de canallas. Pero, bueno, ese es un asunto de otro tipo.",0.0981904753512902,60,27,12,2018
1219,PREGUNTA,": (inaudible) …y escuché que el Ejército y la Marina vigilarán las instalaciones, ¿qué otras medidas se pueden tomar para proteger a la población de alguna acción de violencia de estos grupos que van a afectar?",0.0646112013666023,36,27,12,2018
1220,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,": Ya estamos previendo todo y por eso el llamado a la gente; quienes defienden al gobierno son los ciudadanos. Éste es un gobierno surgido del pueblo que tiene el respaldo, que tiene el apoyo del pueblo.",0.0912754728683204,37,27,12,2018
1221,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Por eso estamos informando, haciendo transparente todo lo que se está llevando a cabo. No ocultando absolutamente nada.",0.4622115224700985,18,27,12,2018
1222,PREGUNTA,": (Inaudible) …bajo qué marco jurídico está ahorita Sedena y Marina tomando control de las instalaciones estratégicas de Pemex, entonces.",0.0065099904068174,20,27,12,2018
1223,PREGUNTA,"Y usted mencionó que es muy arriba, que no es robo de huachicol abajo, ¿qué tan arriba es?, ¿y qué tanto tiene que ver también con los que han sido directivos de Pemex y con gobernadores también?",0.5251421356429097,37,27,12,2018
1224,PREGUNTA,"Porque a final de cuentas usted ha dicho, por ejemplo, en el caso de corrupción, que algunos incluso secretarios de Estado eran chivos expiatorios, o se ha referido a algunas personas acusadas de corrupción como chivos expiatorios.",0.008884953074109,37,27,12,2018
1225,PREGUNTA,"¿Qué tan arriba llega esto?, ¿y si los transportistas, en todo caso, no acabarían siendo el equivalente a ‘las mulas’ en el narco?",0.0716536690026432,23,27,12,2018
1226,PREGUNTA,"Entonces, ¿bajo qué marco jurídico está la Sedena y la Marina vigilando las instalaciones de Pemex ahora?, ¿y qué tan arriba han llegado las investigaciones?",0.0070040841604764,25,27,12,2018
1227,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,": Es que estamos enfrentando una crisis, es un país en crisis. Y estamos enfrentando la crisis de México atendiendo las causas, procurando que haya trabajo, que haya bienestar, que haya paz, tranquilidad.",0.0819249941307771,33,27,12,2018
1228,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Pero también estamos enfrentando la crisis, poniendo orden en el caos. La política es también eso, entre otras cosas, poner orden en el caos.",0.4338180945881206,24,27,12,2018
1229,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Si se dan malos ejemplos arriba, como sucedía, se va creando un ambiente de complicidades, de componendas. Eso es una crisis, y eso es lo que estamos enfrentando. Ya no hay componendas, ya no hay malos ejemplos.",0.0550128058199333,37,27,12,2018
1230,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Siempre he dicho que la corrupción se da de arriba hacia abajo, y que hay que limpiarla así, como se barren las escaleras, de arriba para abajo. Entonces, estamos cambiando la conducta del gobierno. Eso es cambio, eso es la transformación.",0.3717083753256733,41,27,12,2018
1231,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Me preguntaste también.,0.1562292314574339,3,27,12,2018
1232,PREGUNTA,: (Inaudible).,0.541333260777616,2,27,12,2018
1233,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR," El fundamento legal lo establece la Constitución, es un asunto de seguridad nacional y de seguridad interior, y en los dos casos puede intervenir el Ejército y la Marina, es constitucional.",0.0531256307820203,31,27,12,2018
1234,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Nada más aclarando. En seguridad del Estado, seguridad nacional, seguridad interior, pueden participar, deben participar, las Fuerzas Armadas, lo que está ahora en cuestión, en debate, lo que queremos es que también intervenga en seguridad pública.",0.067529359337784,36,27,12,2018
1235,PREGUNTA,": Muy buenos días. Soy Blanca Valadez, de Grupo Milenio.",0.5491713250932884,10,27,12,2018
1236,PREGUNTA,"Preguntarle de manera específica, ¿cuántos efectivos van a resguardar las instalaciones de Pemex?, ¿cuántas personas van a estar activas?",0.030616573388514,19,27,12,2018
1237,PREGUNTA,"Saber si estos exsecretarios de Pemex sabían y participaban también; es decir, qué tanto estos exsecretarios, no solamente sabían, sino participaban y contribuyeron a que este dinero se fuera a las arcas, no sé si de ellos o también a las candidaturas, y esto contribuyó también a que se quebrara Pemex.",0.0098791996494423,51,27,12,2018
1238,PREGUNTA,"Y sobre el caso Puebla, ¿qué tanto esta situación de robo de combustible, que se aumentó de manera acelerada, justo con el sexenio de las personas que fallecieron, pues también fue una línea de investigación o forma parte de la línea de investigación?",0.0037045810222901,43,27,12,2018
1239,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,": Yo no tengo evidencias de que los directores de Pemex participaban en el robo de combustible. Lo que sí sé es que tenían conocimiento, de eso no tengo duda. Sabían, pero no puedo sostener con pruebas que participaban.",0.0009118477649121,39,27,12,2018
1240,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"De que sabían, sabían, porque hay hasta estadísticas. Se contrataban sistemas precisamente para la vigilancia de ductos, para medir la presión de ductos.",0.0048181504766884,23,27,12,2018
1241,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Esto era casi de dominio público. No se conocía tan preciso qué monto era lo robado o a cuánto llegaba lo robado y qué significaba.,0.0165754257017241,25,27,12,2018
1242,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Porque si hablamos de 60 mil barriles diarios de gasolinas es como el 10 por ciento de la producción petrolera diaria, porque recuerden ustedes que para hacer un litro de gasolina se requieren un poco más de dos litros de petróleo crudo. Entonces, es un gran robo a la nación.",0.0317451777836112,50,27,12,2018
1243,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Acerca de lo de Puebla, es otra cosa completamente distinta.",0.2734717860325369,10,27,12,2018
1244,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Yo reafirmo el compromiso de que se va a hacer una investigación. Ya aceptaron especialistas canadienses trabajar en la elaboración de un dictamen sobre lo sucedido en los lamentables casos de pérdidas de vidas por el desplome del helicóptero.,0.0966217737237223,39,27,12,2018
1245,PREGUNTA,: (Inaudible).,0.541333260777616,2,27,12,2018
1246,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,: Alrededor de cuatro mil efectivos.,0.0751173018028352,6,27,12,2018
1247,PREGUNTA,": Gracias, presidente. Erick Pinto, de Capital 21.",0.3155286734000537,8,27,12,2018
1248,PREGUNTA,"Oiga, presidente, si bien usted está haciendo un llamado a los diversos sectores de la población para que colaboren a contrarrestar esta situación que vive el país, ¿están considerando ustedes modificar el marco jurídico para castigar también a quienes compren combustible? Es decir, hay gente de muy abajo, presidente, que está prefiriendo en 12, 15 pesos la gasolina por el precio que está ahora a comprarla en una gasolinera, ¿se considera ahora hacer un castigo a esta gente y cómo sería?",0.009816862558667,81,27,12,2018
1249,PREGUNTA,Gracias.,0.441790940003079,1,27,12,2018
1250,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,": Sí, en la reforma Constitucional se establece, por eso nos importa mucho que se sepa.",0.174728297659761,16,27,12,2018
1251,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Ustedes son especialistas en medios de comunicación, es su trabajo y saben que, aun habiendo muchos medios de información en el país: prensa escrita, radio, televisión, redes sociales, no se alcance a cubrir todo el país, no se alcanza a informar a todos los ciudadanos.",0.1421109291313433,45,27,12,2018
1252,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Esta noticia, por ejemplo, puede llegar, se puede conocer cuando mucho en el 40 por ciento de los mexicanos.",0.2430545923367333,19,27,12,2018
1253,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Por eso tenemos que seguir tratando el asunto, porque a veces se piensa que si se enteró un sector, los que están más informados, ya está enterado todo el pueblo. No es así, es más complejo el fenómeno de la comunicación.",0.4128746513463611,41,27,12,2018
1254,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Por eso, nos importa que se conozca hasta en la comunidad más apartada, en todos los lados que se va a llevar a cabo esta reforma Constitucional y que se convierte en delito grave el robo de combustible y que va a castigarse, tanto al que vende como al que compra, porque queremos la participación de los ciudadanos; queremos la participación de las familias, de los adultos mayores, ancianos respetables, para que aconsejen a sus hijos, a sus nietos. Todos a portarnos bien, todos a portarnos bien.",0.0581316787999331,87,27,12,2018
1255,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Porque cae alguien en la cárcel ahora y salen; no tarda mucho en la cárcel porque la ley es muy leve. Pero ya no va a ser así, porque estamos atendiendo las causas.",0.0432714008282505,33,27,12,2018
1256,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Yo me sentiría mal si se endurecen las penas y no hiciéramos nada por darle trabajo a la gente, por aumentar el salario, por atender a los jóvenes. Todo eso lo estamos haciendo y se va a seguir haciendo.",0.0760491955453584,39,27,12,2018
1257,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Y el presupuesto va orientado a ese propósito: a que haya empleos, a que haya buenos salarios, a que haya bienestar. Eso es lo preventivo, eso es el 80 por ciento de lo que se requiere para pacificar al país.",0.1011604591295862,40,27,12,2018
1258,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Pero, al mismo tiempo, también estamos actuando con rectitud, poniendo orden. Porque imagínense si estos delitos no son considerados graves y se daña al pueblo, entonces no avanzaríamos. Por eso se requiere informar mucho a los ciudadanos. Y yo estoy seguro de que vamos a contar con el apoyo de la gente.",0.0105465416925769,52,27,12,2018
1259,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"También, en su momento, voy a dar a conocer lo de las facturas falsas y de la manera en que vamos a actuar para evitar esa evasión fiscal, que es también de miles de millones de pesos.",0.0718272556299335,37,27,12,2018
1260,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Vamos a presentar todo el plan del SAT aquí, frente a ustedes, para pedir a los contribuyentes que nos ayuden y que ya se termine la evasión.",0.0154639231087185,27,27,12,2018
1261,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"No van a ser impuestos, va a ser contribución y que lo que aporten los contribuyentes no se va a ir por el caño de la corrupción; que sus contribuciones van a utilizarse para el desarrollo del país, que ya cambiaron completamente las reglas, que es otro el país.",0.0573331044418867,49,27,12,2018
1262,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,Una más.,0.5764756478268122,2,27,12,2018
1263,PREGUNTA,": Hola, qué tal. Buenos días. Héctor Gutiérrez, del periódico Reforma.",0.2417148793145921,11,27,12,2018
1264,PREGUNTA,"Sólo dos precisiones, una, ¿cuántas personas, cuántos servidores públicos de Pemex fueron removidos en total y qué puestos tenían, si eran altos mandos, medios?",0.0035500038317309,24,27,12,2018
1265,PREGUNTA,"Y, sobre el caso Puebla, nada más insistir que la oposición ha lamentado las palabras que usted ha dicho y le llama a usted a que tenga mayor mesura y que ayude a reconciliar al país, ¿qué opina sobre esto? Gracias.",0.0075751451631516,41,27,12,2018
1266,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,: Se está haciendo la investigación. Por cuestiones de procedimiento hay que mantener hasta cierto tiempo en secrecía lo de los nombres y demás.,0.1153673856071569,24,27,12,2018
1267,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Lo otro, decirles a los conservadores, no a todos, porque no son todos, que vayan actuando de manera distinta también; que no hagan guerra sucia, que jueguen limpio.",0.1231713682077541,28,27,12,2018
1268,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"¿Qué es eso de estar utilizando robots para impulsar campañas? Es todo. Y que siempre ha existido el conservadurismo, pero que deben de tener un poco de decencia y que además que no aparenten ser liberales, porque de verdad, en realidad, son conservadores.",0.0354271258494643,43,27,12,2018
1269,PREGUNTA,: (Inaudible).,0.541333260777616,2,27,12,2018
1270,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,": Hay tres en proceso de investigación. Sí, hasta ahora, según el informe, así es. Pero cuando tengamos más información se les da.",0.2162766140278403,23,27,12,2018
1271,PREGUNTA,": Urbano Barrera, señor presidente, buenos días, de diario Ovaciones.",0.3580880752121763,10,27,12,2018
1272,PREGUNTA,"¿Estaría usted dispuesto, en esta gran intención, este gran trabajo, de transparentar la lista de todos los concesionarios de gasolineras para poder ir avanzando en este gran plan y tenerlos bien fiscalizados?",0.2945710681141859,32,27,12,2018
